date,hour,open,high,low,close,real_volume,tick_volume,spread
2016.07.04,10:00:00,53420,53445,53335,53380,11707,4307,5
2016.07.04,9:45:00,53305,53495,53295,53420,15982,5695,5
2016.07.04,9:30:00,53235,53345,53185,53305,11268,4398,5
2016.07.04,9:15:00,53280,53350,53205,53235,12296,4534,5
2016.07.04,9:00:00,53355,53425,53245,53280,13152,4258,5
2016.07.01,18:00:00,53070,53070,53070,53070,1774,253,5
2016.07.01,17:45:00,53095,53135,53050,53055,2725,1012,5
2016.07.01,17:30:00,53070,53105,52970,53100,4914,1716,5
2016.07.01,17:15:00,53060,53095,53000,53070,6759,2201,5
2016.07.01,17:00:00,53170,53180,53005,53060,10338,3759,5
2016.07.01,16:45:00,53150,53230,53110,53170,13598,4880,5
2016.07.01,16:30:00,53050,53155,53035,53150,13111,4843,5
2016.07.01,16:15:00,52975,53080,52955,53055,14274,5183,5
2016.07.01,16:00:00,52930,52980,52885,52975,8398,3336,5
2016.07.01,15:45:00,52840,52955,52830,52925,10171,4114,5
2016.07.01,15:30:00,52885,52980,52805,52845,17371,6605,5
2016.07.01,15:15:00,52875,52910,52810,52890,9396,3941,5
2016.07.01,15:00:00,52845,52935,52825,52870,13966,5325,5
2016.07.01,14:45:00,52815,52845,52770,52845,7699,3107,5
2016.07.01,14:30:00,52775,52845,52745,52815,12398,4534,5
2016.07.01,14:15:00,52645,52795,52625,52780,10238,3910,5
2016.07.01,14:00:00,52745,52765,52645,52650,8873,3445,5
2016.07.01,13:45:00,52675,52765,52625,52750,9640,3705,5
2016.07.01,13:30:00,52595,52700,52545,52675,10878,4183,5
2016.07.01,13:15:00,52685,52685,52560,52590,14524,5304,5
2016.07.01,13:00:00,52835,52870,52665,52690,12102,4871,5
2016.07.01,12:45:00,52790,52870,52775,52840,9858,3888,5
2016.07.01,12:30:00,52735,52825,52655,52785,9964,4159,5
2016.07.01,12:15:00,52830,52875,52680,52735,17636,6786,5
2016.07.01,12:00:00,52890,52950,52790,52825,19185,7621,5
2016.07.01,11:45:00,52850,52900,52810,52890,14039,5498,5
2016.07.01,11:30:00,52770,52850,52680,52845,19014,7078,5
2016.07.01,11:15:00,52700,52800,52665,52770,17051,6823,5
2016.07.01,11:00:00,52680,52750,52615,52705,22101,9123,5
2016.07.01,10:45:00,52570,52690,52470,52655,24963,9543,5
2016.07.01,10:30:00,52265,52620,52240,52565,38996,15501,5
2016.07.01,10:15:00,52410,52410,52215,52265,19560,7665,5
2016.07.01,10:00:00,52480,52570,52395,52410,14964,6067,5
2016.07.01,9:45:00,52515,52575,52385,52480,13717,5883,5
2016.07.01,9:30:00,52490,52585,52420,52510,16193,6570,5
2016.07.01,9:15:00,52505,52545,52445,52490,11363,4442,5
2016.07.01,9:00:00,52385,52520,52235,52510,12195,4293,5
2016.06.30,18:00:00,52180,52180,52180,52180,1372,241,5
2016.06.30,17:45:00,52280,52295,52180,52180,3560,1342,5
2016.06.30,17:30:00,52345,52365,52280,52280,5055,1956,5
2016.06.30,17:15:00,52355,52380,52310,52340,5121,1816,5
2016.06.30,17:00:00,52265,52365,52230,52360,10557,3752,5
2016.06.30,16:45:00,52145,52315,52120,52265,14033,5341,5
2016.06.30,16:30:00,52220,52255,52110,52145,10760,4160,5
2016.06.30,16:15:00,52180,52255,52135,52225,11082,4291,5
2016.06.30,16:00:00,52320,52325,52140,52175,13484,5244,5
2016.06.30,15:45:00,52320,52375,52240,52315,10079,4295,5
2016.06.30,15:30:00,52250,52335,52230,52325,13288,5091,5
2016.06.30,15:15:00,52465,52470,52220,52240,18390,7069,5
2016.06.30,15:00:00,52355,52480,52340,52465,19636,7271,5
2016.06.30,14:45:00,52340,52380,52305,52355,7959,3253,5
2016.06.30,14:30:00,52230,52395,52220,52335,13575,5135,5
2016.06.30,14:15:00,52215,52345,52175,52225,13972,5292,5
2016.06.30,14:00:00,52320,52340,52200,52220,14233,5444,5
2016.06.30,13:45:00,52320,52405,52275,52320,16068,6224,5
2016.06.30,13:30:00,52320,52415,52270,52315,18834,6947,5
2016.06.30,13:15:00,52210,52355,52180,52320,19399,6833,5
2016.06.30,13:00:00,52065,52240,52060,52210,23549,8691,5
2016.06.30,12:45:00,51945,52075,51940,52060,13568,5466,5
2016.06.30,12:30:00,51980,52040,51920,51940,18629,7145,5
2016.06.30,12:15:00,51825,52000,51760,51975,20610,8065,5
2016.06.30,12:00:00,51665,51830,51590,51825,23825,9030,5
2016.06.30,11:45:00,51590,51680,51520,51665,15223,6259,5
2016.06.30,11:30:00,51530,51645,51505,51595,23434,9008,5
2016.06.30,11:15:00,51475,51580,51450,51525,20474,8236,5
2016.06.30,11:00:00,51520,51535,51355,51475,28256,10442,5
2016.06.30,10:45:00,51565,51610,51440,51515,23734,9161,5
2016.06.30,10:30:00,51765,51805,51485,51560,36476,14356,5
2016.06.30,10:15:00,51810,51845,51705,51765,16657,6745,5
2016.06.30,10:00:00,51655,51830,51645,51815,18325,7020,5
2016.06.30,9:45:00,51560,51665,51520,51650,9942,3968,5
2016.06.30,9:30:00,51620,51645,51525,51560,10697,3842,5
2016.06.30,9:15:00,51670,51705,51600,51620,9176,3627,5
2016.06.30,9:00:00,51900,51900,51650,51670,10862,3704,5
2016.06.29,18:00:00,52060,52060,52060,52060,1341,199,5
