date,hour,open,high,low,close,real_volume,tick_volume
2015.08.17,15:30:00,48215,48325,48205,48255,9740,3993
2015.08.17,16:00:00,48260,48295,48090,48120,13381,4971
2015.08.17,16:30:00,48120,48215,48100,48125,14398,5560
2015.08.17,17:00:00,48115,48160,48000,48130,11965,4146
2015.08.17,17:30:00,48140,48280,48120,48280,6404,1937
2015.08.18,09:00:00,47925,48010,47690,47735,23592,9285
2015.08.18,09:30:00,47735,47855,47675,47830,18455,7220
2015.08.18,10:00:00,47835,47940,47710,47860,24665,9616
2015.08.18,10:30:00,47860,47885,47570,47615,43799,16552
2015.08.18,11:00:00,47615,47695,47450,47510,31880,11801
2015.08.18,11:30:00,47510,47740,47475,47695,21604,8174
2015.08.18,12:00:00,47695,47785,47650,47720,16751,6286
2015.08.18,12:30:00,47720,47770,47590,47645,13150,5002
2015.08.18,13:00:00,47645,48315,47630,48240,44158,16408
2015.08.18,13:30:00,48235,48830,48170,48675,48227,17939
2015.08.18,14:00:00,48670,48700,48315,48500,35602,13087
2015.08.18,14:30:00,48500,48625,48480,48535,17514,6745
2015.08.18,15:00:00,48530,48970,48415,48815,35980,13645
2015.08.18,15:30:00,48815,48900,48710,48790,16607,6395
2015.08.18,16:00:00,48790,48810,48665,48720,16913,6077
2015.08.18,16:30:00,48725,48725,48220,48230,34097,12572
2015.08.18,17:00:00,48235,48330,48120,48150,18299,6605
2015.08.18,17:30:00,48145,48170,48040,48100,8608,2936
2015.08.19,09:00:00,48000,48025,47805,47870,24421,9484
2015.08.19,09:30:00,47870,48020,47745,47785,20041,8067
2015.08.19,10:00:00,47780,47820,47465,47525,36775,13104
2015.08.19,10:30:00,47520,47670,47430,47445,39372,14563
2015.08.19,11:00:00,47440,47505,47275,47380,35789,12903
2015.08.19,11:30:00,47375,47375,47005,47025,42330,14854
2015.08.19,12:00:00,47020,47205,47010,47135,24268,8613
2015.08.19,12:30:00,47140,47165,46770,46785,27070,9773
2015.08.19,13:00:00,46780,47090,46720,47090,26013,9563
2015.08.19,13:30:00,47085,47130,46995,47080,16976,6405
2015.08.19,14:00:00,47075,47155,46930,46960,17960,7130
2015.08.19,14:30:00,46965,47265,46905,47105,30439,11342
2015.08.19,15:00:00,47110,47430,47105,47360,32352,12124
2015.08.19,15:30:00,47365,47400,47165,47220,29004,11191
2015.08.19,16:00:00,47220,47460,47175,47375,23950,9151
2015.08.19,16:30:00,47380,47390,47215,47325,19520,7195
2015.08.19,17:00:00,47330,47330,47180,47235,18335,5668
2015.08.19,17:30:00,47235,47300,47205,47300,7250,2422
2015.08.20,09:00:00,47000,47085,46525,46615,28002,10608
2015.08.20,09:30:00,46615,46810,46585,46710,19615,8090
2015.08.20,10:00:00,46710,46900,46700,46865,22132,8491
2015.08.20,10:30:00,46860,47190,46835,47005,43712,17364
2015.08.20,11:00:00,47015,47015,46765,46850,30229,11856
2015.08.20,11:30:00,46845,47165,46745,46990,31053,12307
2015.08.20,12:00:00,46995,47045,46870,46980,18740,7376
2015.08.20,12:30:00,46990,47160,46880,47145,15723,6614
2015.08.20,13:00:00,47150,47255,47095,47175,20364,8024
2015.08.20,13:30:00,47170,47285,47055,47225,19254,7887
2015.08.20,14:00:00,47230,47255,47035,47090,17161,6930
2015.08.20,14:30:00,47085,47145,46970,47095,16784,6650
2015.08.20,15:00:00,47090,47105,46885,47030,20201,7696
2015.08.20,15:30:00,47035,47220,46960,47185,24098,9251
2015.08.20,16:00:00,47190,47520,47185,47325,30726,11636
2015.08.20,16:30:00,47330,47585,47310,47390,27165,10577
2015.08.20,17:00:00,47395,47460,47160,47235,21332,7516
2015.08.20,17:30:00,47235,47300,47150,47150,7013,2480
2015.08.21,09:00:00,46820,46980,46795,46845,16503,6410
2015.08.21,09:30:00,46850,46900,46775,46850,14220,5638
2015.08.21,10:00:00,46855,46940,46625,46670,28014,11168
2015.08.21,10:30:00,46670,46730,46460,46640,45987,17462
2015.08.21,11:00:00,46640,46935,46480,46675,47941,18421
2015.08.21,11:30:00,46675,46805,46570,46630,25415,9886
2015.08.21,12:00:00,46625,46665,46430,46500,27089,10265
2015.08.21,12:30:00,46495,46655,46370,46620,26067,9917
2015.08.21,13:00:00,46625,46705,46520,46695,16874,6746
2015.08.21,13:30:00,46700,46770,46555,46560,20691,8403
2015.08.21,14:00:00,46570,46665,46485,46605,19766,7642
2015.08.21,14:30:00,46605,46695,46530,46690,16116,6326
2015.08.21,15:00:00,46690,46705,46605,46670,14462,5966
2015.08.21,15:30:00,46665,46690,46480,46565,22789,8584
2015.08.21,16:00:00,46560,46610,46505,46590,13694,5527
2015.08.21,16:30:00,46590,46595,46285,46325,26106,10047
2015.08.21,17:00:00,46325,46365,46205,46220,14228,5130
2015.08.21,17:30:00,46225,46240,46045,46045,7835,2594
2015.08.24,09:00:00,44100,44350,43850,44120,33918,12831
2015.08.24,09:30:00,44130,44180,43595,43785,30575,11349
2015.08.24,10:00:00,43780,43860,43200,43650,63907,24645
2015.08.24,10:30:00,43655,44270,43240,44250,94138,36886
2015.08.24,11:00:00,44260,44885,44150,44675,73057,27333
2015.08.24,11:30:00,44670,45055,44520,44930,53618,21206
2015.08.24,12:00:00,44935,44985,44575,44700,30116,11574
2015.08.24,12:30:00,44705,45455,44685,45405,37581,13611
2015.08.24,13:00:00,45415,45560,45230,45475,30629,11496
2015.08.24,13:30:00,45480,45890,45400,45820,38681,14708
2015.08.24,14:00:00,45830,45955,45530,45605,35014,12228
2015.08.24,14:30:00,45600,45600,45205,45240,36041,13273
2015.08.24,15:00:00,45240,45340,45130,45205,30540,11339
2015.08.24,15:30:00,45215,45580,45045,45060,41684,15355
2015.08.24,16:00:00,45060,45060,44675,44725,41131,15553
2015.08.24,16:30:00,44725,45155,44700,44850,49554,18381
2015.08.24,17:00:00,44855,44980,44820,44945,18350,6208
2015.08.24,17:30:00,44955,45265,44890,45265,12404,4054
2015.08.25,09:00:00,46200,46700,46025,46240,23727,9515
2015.08.25,09:30:00,46240,46380,46220,46290,15126,5739
2015.08.25,10:00:00,46275,46300,46000,46150,32393,13118
2015.08.25,10:30:00,46155,46235,45505,45640,65941,26737
2015.08.25,11:00:00,45645,45920,45395,45790,60073,22886
2015.08.25,11:30:00,45790,46040,45770,45895,30262,12066
2015.08.25,12:00:00,45895,46165,45875,46085,28187,11461
2015.08.25,12:30:00,46085,46150,45760,45795,26622,10067
2015.08.25,13:00:00,45785,46105,45730,45975,22910,8836
2015.08.25,13:30:00,45970,46070,45915,45985,12883,5442
2015.08.25,14:00:00,45995,46145,45815,45845,28390,11286
2015.08.25,14:30:00,45845,45900,45650,45810,30112,11630
2015.08.25,15:00:00,45800,45820,45590,45595,26555,10559
2015.08.25,15:30:00,45605,45765,45490,45715,24605,9395
2015.08.25,16:00:00,45710,45805,45360,45385,29988,11467
2015.08.25,16:30:00,45380,45435,45115,45170,42820,16241
2015.08.25,17:00:00,45170,45220,44920,44980,22284,7295
2015.08.25,17:30:00,44980,44995,44695,44695,9191,3057
2015.08.26,09:00:00,45250,45600,45140,45375,23392,9686
2015.08.26,09:30:00,45375,45635,45270,45530,36607,14875
2015.08.26,10:00:00,45530,45665,45325,45450,40318,16164
2015.08.26,10:30:00,45445,45870,45415,45515,72469,30595
2015.08.26,11:00:00,45515,45560,45130,45455,59108,24930
2015.08.26,11:30:00,45450,45620,45260,45485,42942,18509
2015.08.26,12:00:00,45485,46015,45420,45915,48473,18147
2015.08.26,12:30:00,45910,45950,45585,45690,27882,11653
2015.08.26,13:00:00,45690,45800,45525,45555,17673,7530
2015.08.26,13:30:00,45555,45695,45400,45695,22948,8946
2015.08.26,14:00:00,45690,45970,45510,45910,30983,12328
2015.08.26,14:30:00,45915,46105,45800,46070,33160,13235
2015.08.26,15:00:00,46065,46155,45855,46005,30733,11999
2015.08.26,15:30:00,46005,46275,45995,46180,32006,12541
2015.08.26,16:00:00,46175,46595,46135,46510,39182,14600
2015.08.26,16:30:00,46515,46800,46460,46785,32714,12515
2015.08.26,17:00:00,46790,46865,46675,46820,13673,4811
2015.08.26,17:30:00,46820,46875,46775,46800,6876,2211
2015.08.27,09:00:00,46955,47360,46955,47280,18878,7957
2015.08.27,09:30:00,47280,47415,47145,47325,19431,8543
2015.08.27,10:00:00,47335,47340,46885,47110,34251,13811
2015.08.27,10:30:00,47110,47745,47105,47490,68050,27813
2015.08.27,11:00:00,47490,47820,47455,47780,42345,16927
2015.08.27,11:30:00,47775,48325,47740,48310,51379,19396
2015.08.27,12:00:00,48310,48450,48110,48195,40775,16200
2015.08.27,12:30:00,48195,48410,48075,48365,34204,13097
2015.08.27,13:00:00,48360,48505,48225,48415,30402,11721
2015.08.27,13:30:00,48410,48675,48345,48630,26234,10079
2015.08.27,14:00:00,48635,48690,48370,48395,24517,9299
2015.08.27,14:30:00,48395,48445,48215,48375,27794,11177
2015.08.27,15:00:00,48365,48465,48080,48135,37631,14570
2015.08.27,15:30:00,48130,48225,47755,47760,42098,16545
2015.08.27,16:00:00,47765,47940,47705,47895,47171,18907
2015.08.27,16:30:00,47890,48445,47835,48410,44031,17440
2015.08.27,17:00:00,48410,48560,48335,48505,17707,6822
2015.08.27,17:30:00,48510,48580,48410,48540,7481,2848
2015.08.28,09:00:00,48125,48145,47790,47905,17476,6996
2015.08.28,09:30:00,47905,47970,47755,47845,16094,6673
2015.08.28,10:00:00,47845,47925,47505,47905,40418,15659
2015.08.28,10:30:00,47905,48325,47745,48110,67478,27709
2015.08.28,11:00:00,48110,48420,48005,48410,49698,20580
2015.08.28,11:30:00,48410,48495,48090,48145,42543,17219
2015.08.28,12:00:00,48145,48275,48015,48195,29087,12088
2015.08.28,12:30:00,48190,48435,48040,48095,38964,15708
2015.08.28,13:00:00,48095,48140,47805,48000,34753,14060
2015.08.28,13:30:00,48005,48085,47805,47910,19411,7812
2015.08.28,14:00:00,47905,48045,47790,47795,19506,7728
2015.08.28,14:30:00,47790,47825,47565,47635,33872,12893
2015.08.28,15:00:00,47625,47770,47470,47570,27938,10548
2015.08.28,15:30:00,47570,47820,47435,47655,30829,11444
2015.08.28,16:00:00,47640,47760,47435,47565,27879,10348
2015.08.28,16:30:00,47565,47755,47395,47690,24582,9741
2015.08.28,17:00:00,47695,47850,47685,47705,14357,5114
2015.08.28,17:30:00,47705,47825,47630,47825,7587,2227
2015.08.31,09:00:00,47315,47380,46630,46675,28097,10590
2015.08.31,09:30:00,46670,46790,46550,46670,18901,7965
2015.08.31,10:00:00,46665,46760,46325,46445,36399,13420
2015.08.31,10:30:00,46450,46520,46210,46325,44759,18794
2015.08.31,11:00:00,46315,46430,46115,46400,35976,14604
2015.08.31,11:30:00,46390,46530,46285,46305,30950,12370
2015.08.31,12:00:00,46305,46635,46230,46600,32214,12712
2015.08.31,12:30:00,46595,46850,46465,46770,37201,14902
2015.08.31,13:00:00,46770,46920,46695,46740,28267,11002
2015.08.31,13:30:00,46740,46885,46650,46680,23526,9239
2015.08.31,14:00:00,46675,47160,46460,47055,38415,14034
2015.08.31,14:30:00,47055,47130,46910,47110,24489,9951
2015.08.31,15:00:00,47110,47180,46700,46885,35101,13627
2015.08.31,15:30:00,46885,47050,46830,46985,26729,10022
2015.08.31,16:00:00,46990,47165,46945,47095,24156,9148
2015.08.31,16:30:00,47095,47305,47090,47245,32982,12984
2015.08.31,17:00:00,47250,47255,46975,47055,19982,7310
2015.08.31,17:30:00,47055,47100,46880,46880,13246,4400
2015.09.01,09:00:00,46075,46120,45800,45855,26906,10496
2015.09.01,09:30:00,45860,45950,45645,45760,23254,9096
2015.09.01,10:00:00,45760,46130,45695,45980,40256,15814
2015.09.01,10:30:00,45985,46545,45890,46170,73891,28887
2015.09.01,11:00:00,46165,46230,45910,46100,51081,20800
2015.09.01,11:30:00,46095,46210,45950,46120,34016,13958
2015.09.01,12:00:00,46125,46395,46050,46225,33814,12928
2015.09.01,12:30:00,46215,46285,46070,46140,24405,9219
2015.09.01,13:00:00,46140,46225,46045,46065,20361,8056
2015.09.01,13:30:00,46065,46170,45975,46060,22395,8576
2015.09.01,14:00:00,46065,46335,46025,46270,25612,9987
2015.09.01,14:30:00,46270,46330,46125,46330,24686,9456
2015.09.01,15:00:00,46330,46365,46055,46085,28467,11367
2015.09.01,15:30:00,46085,46135,45835,45890,43146,15935
2015.09.01,16:00:00,45895,46120,45765,45975,31961,11863
2015.09.01,16:30:00,45970,46070,45800,45975,33367,12532
2015.09.01,17:00:00,45980,46080,45925,46045,13802,4965
2015.09.01,17:30:00,46050,46190,46020,46100,8216,2843
2015.09.02,09:00:00,46325,46335,45650,46210,30729,12417
2015.09.02,09:30:00,46210,46390,46085,46290,22421,9404
2015.09.02,10:00:00,46295,46585,46225,46550,29907,11656
2015.09.02,10:30:00,46550,46730,46370,46550,50950,19648
2015.09.02,11:00:00,46550,46680,46420,46460,34671,13580
2015.09.02,11:30:00,46460,46495,45930,46040,58790,20952
2015.09.02,12:00:00,46030,46380,46015,46205,29896,11833
2015.09.02,12:30:00,46205,46320,46110,46230,19676,8033
2015.09.02,13:00:00,46225,46460,46185,46420,19025,7418
2015.09.02,13:30:00,46415,46525,46240,46460,23440,9163
2015.09.02,14:00:00,46455,46605,46310,46545,24227,8912
2015.09.02,14:30:00,46545,46610,46450,46495,20261,7628
2015.09.02,15:00:00,46500,46770,46455,46750,25822,10633
2015.09.02,15:30:00,46740,46890,46655,46760,31657,11693
2015.09.02,16:00:00,46760,46905,46710,46840,25559,9632
2015.09.02,16:30:00,46845,47170,46825,47130,26640,9649
2015.09.02,17:00:00,47130,47145,46985,47125,16629,5263
2015.09.02,17:30:00,47130,47245,47070,47090,8048,2856
2015.09.03,09:00:00,47090,47370,47060,47365,15262,6212
2015.09.03,09:30:00,47350,47600,47285,47480,21705,8836
2015.09.03,10:00:00,47480,47575,47130,47170,31246,12156
2015.09.03,10:30:00,47170,47680,47060,47460,49923,19285
2015.09.03,11:00:00,47460,47770,47410,47770,31541,12295
2015.09.03,11:30:00,47765,48090,47680,48015,42938,15689
2015.09.03,12:00:00,48010,48045,47800,47875,28041,10975
2015.09.03,12:30:00,47875,47880,47490,47540,26061,9743
2015.09.03,13:00:00,47540,47615,47490,47530,14976,5924
2015.09.03,13:30:00,47530,47530,47215,47255,29791,10945
2015.09.03,14:00:00,47255,47320,46745,47220,54245,19807
2015.09.03,14:30:00,47220,47660,47155,47420,38619,14567
2015.09.03,15:00:00,47430,47810,47350,47715,36249,13843
2015.09.03,15:30:00,47715,47900,47605,47750,27222,10419
2015.09.03,16:00:00,47745,47935,47620,47740,26337,10475
2015.09.03,16:30:00,47740,47980,47465,47870,41743,15127
2015.09.03,17:00:00,47870,47920,47725,47785,14355,4531
2015.09.03,17:30:00,47790,47855,47725,47815,7027,2481
2015.09.04,09:00:00,47165,47510,47080,47430,15150,6636
2015.09.04,09:30:00,47430,47800,46860,47145,34348,13924
2015.09.04,10:00:00,47155,47430,47035,47420,29596,12537
2015.09.04,10:30:00,47420,47530,46970,47150,50712,20486
2015.09.04,11:00:00,47140,47355,47085,47280,31093,12578
2015.09.04,11:30:00,47280,47525,47165,47230,33019,12779
2015.09.04,12:00:00,47240,47325,47095,47130,23540,9452
2015.09.04,12:30:00,47130,47185,46950,47045,29230,10828
2015.09.04,13:00:00,47035,47075,46810,46840,21503,8313
2015.09.04,13:30:00,46835,46970,46745,46815,21657,8431
2015.09.04,14:00:00,46820,47090,46780,47000,24815,9968
2015.09.04,14:30:00,47000,47145,46905,46930,23130,8873
2015.09.04,15:00:00,46935,46985,46765,46835,21269,8313
2015.09.04,15:30:00,46835,46965,46780,46915,19391,7760
2015.09.04,16:00:00,46915,46995,46825,46965,15650,6371
2015.09.04,16:30:00,46970,47115,46870,46945,26499,10052
2015.09.04,17:00:00,46945,46985,46805,46855,13933,5216
2015.09.04,17:30:00,46850,47020,46835,46995,6060,2357
2015.09.08,09:00:00,47450,47740,47425,47695,13652,5459
2015.09.08,09:30:00,47695,47800,47665,47750,13881,5615
2015.09.08,10:00:00,47750,47840,47570,47700,21148,8355
2015.09.08,10:30:00,47705,47780,47540,47595,36762,14995
2015.09.08,11:00:00,47595,47630,47470,47610,21649,8845
2015.09.08,11:30:00,47615,47695,47395,47560,35604,13990
2015.09.08,12:00:00,47570,47605,47435,47550,23018,8827
2015.09.08,12:30:00,47555,47560,47255,47340,22700,8633
2015.09.08,13:00:00,47335,47395,47280,47340,11605,4608
2015.09.08,13:30:00,47335,47360,47060,47085,21383,7908
2015.09.08,14:00:00,47090,47185,47035,47125,15368,5765
2015.09.08,14:30:00,47125,47270,47085,47145,16937,6566
2015.09.08,15:00:00,47150,47325,47085,47210,22206,8890
2015.09.08,15:30:00,47210,47350,47145,47185,15829,6385
2015.09.08,16:00:00,47190,47340,47170,47320,12168,4783
2015.09.08,16:30:00,47315,47435,47285,47350,17747,6794
2015.09.08,17:00:00,47355,47360,47130,47220,11802,3989
2015.09.08,17:30:00,47220,47300,47195,47210,10755,4296
2015.09.09,09:00:00,47930,48070,47800,47950,20552,7952
2015.09.09,09:30:00,47950,48060,47900,48020,12972,5057
2015.09.09,10:00:00,48025,48180,47875,48080,29509,11080
2015.09.09,10:30:00,48080,48355,48075,48135,35732,14481
2015.09.09,11:00:00,48120,48215,47970,48110,28828,11786
2015.09.09,11:30:00,48110,48165,47685,47745,37126,14518
2015.09.09,12:00:00,47740,47840,47535,47560,29079,11355
2015.09.09,12:30:00,47560,47725,47540,47655,19030,7820
2015.09.09,13:00:00,47655,47760,47545,47620,16045,6233
2015.09.09,13:30:00,47615,47665,47475,47630,18923,7764
2015.09.09,14:00:00,47625,47710,47475,47505,18461,7161
2015.09.09,14:30:00,47500,47545,47270,47305,29680,11025
2015.09.09,15:00:00,47300,47365,47105,47170,27405,10461
2015.09.09,15:30:00,47160,47275,47050,47225,23810,9157
2015.09.09,16:00:00,47215,47385,47130,47175,26341,10736
2015.09.09,16:30:00,47170,47265,47010,47075,28253,11517
2015.09.09,17:00:00,47070,47180,47030,47100,9632,3606
2015.09.09,17:30:00,47095,47280,46970,47280,8430,2779
2015.09.10,09:00:00,45520,46175,45350,45750,29706,12859
2015.09.10,09:30:00,45750,45875,45610,45735,18037,7910
2015.09.10,10:00:00,45740,46320,45735,46215,35506,14185
2015.09.10,10:30:00,46225,46700,46155,46185,51890,22554
2015.09.10,11:00:00,46195,46455,46135,46395,29678,12407
2015.09.10,11:30:00,46400,46660,46355,46615,29704,11976
2015.09.10,12:00:00,46610,46615,46360,46550,25079,10181
2015.09.10,12:30:00,46555,46920,46545,46840,37657,14469
2015.09.10,13:00:00,46850,46980,46685,46945,30844,12506
2015.09.10,13:30:00,46935,47285,46805,46910,45343,17134
2015.09.10,14:00:00,46910,47130,46775,47085,23704,9297
2015.09.10,14:30:00,47090,47210,47040,47170,23800,9053
2015.09.10,15:00:00,47180,47235,46835,46850,28168,10818
2015.09.10,15:30:00,46850,46900,46650,46760,27289,9980
2015.09.10,16:00:00,46755,46915,46675,46885,22844,9085
2015.09.10,16:30:00,46885,47040,46740,47020,24271,9462
2015.09.10,17:00:00,47015,47030,46880,46995,12304,4116
2015.09.10,17:30:00,46995,47140,46980,47140,7440,2045
2015.09.11,09:00:00,46785,47210,46710,47120,19203,7963
2015.09.11,09:30:00,47120,47125,46635,46700,30475,11905
2015.09.11,10:00:00,46690,47000,46670,46790,25382,10224
2015.09.11,10:30:00,46795,46900,46530,46690,29401,13617
2015.09.11,11:00:00,46695,46825,46600,46775,27276,10796
2015.09.11,11:30:00,46765,47005,46665,46670,29379,11412
2015.09.11,12:00:00,46670,46860,46650,46835,20980,8704
2015.09.11,12:30:00,46835,46865,46710,46750,13302,5650
2015.09.11,13:00:00,46755,46785,46630,46655,15456,6469
2015.09.11,13:30:00,46655,46780,46645,46710,13626,5366
2015.09.11,14:00:00,46710,46775,46670,46750,10043,4155
2015.09.11,14:30:00,46750,46770,46655,46700,10696,4042
2015.09.11,15:00:00,46710,46710,46545,46580,17664,6672
2015.09.11,15:30:00,46585,46735,46570,46650,21746,8024
2015.09.11,16:00:00,46655,46835,46630,46780,20227,7587
2015.09.11,16:30:00,46780,46890,46740,46805,19242,7353
2015.09.11,17:00:00,46805,46870,46760,46840,10534,3357
2015.09.11,17:30:00,46840,46975,46805,46975,6534,1918
2015.09.14,09:00:00,46845,47320,46810,47130,17997,7195
2015.09.14,09:30:00,47125,47195,47060,47100,14247,5395
2015.09.14,10:00:00,47110,47185,46980,47070,22708,8830
2015.09.14,10:30:00,47065,47065,46605,46710,35622,14045
2015.09.14,11:00:00,46705,46910,46675,46760,23764,9808
2015.09.14,11:30:00,46755,47085,46745,47035,25207,10197
2015.09.14,12:00:00,47040,47160,46900,46970,22588,9021
2015.09.14,12:30:00,46960,47020,46855,46955,13922,5488
2015.09.14,13:00:00,46960,46990,46815,46905,10820,4701
2015.09.14,13:30:00,46900,46985,46860,46900,10052,4226
2015.09.14,14:00:00,46895,46935,46835,46900,8064,3144
2015.09.14,14:30:00,46900,47075,46880,47000,13889,5610
2015.09.14,15:00:00,47000,47185,46960,47175,22168,8627
2015.09.14,15:30:00,47175,47540,47160,47390,38775,16281
2015.09.14,16:00:00,47395,47870,47260,47740,39352,14920
2015.09.14,16:30:00,47735,47825,47500,47725,35067,12904
2015.09.14,17:00:00,47740,48365,47685,48195,33183,11503
2015.09.14,17:30:00,48200,48950,48195,48450,20363,7036
2015.09.15,09:00:00,48350,48350,47550,47745,26111,11121
2015.09.15,09:30:00,47750,47940,47650,47695,23065,9275
2015.09.15,10:00:00,47690,47755,47105,47280,38351,14585
2015.09.15,10:30:00,47275,47600,47220,47525,31622,13002
2015.09.15,11:00:00,47525,47690,47445,47620,25286,10373
2015.09.15,11:30:00,47620,47830,47615,47705,30457,11816
2015.09.15,12:00:00,47715,47860,47670,47820,21756,8468
2015.09.15,12:30:00,47825,48120,47810,47975,27110,10204
2015.09.15,13:00:00,47965,48025,47820,47865,14098,5575
2015.09.15,13:30:00,47860,48020,47850,47930,12260,4779
2015.09.15,14:00:00,47935,48100,47885,47985,16707,6377
2015.09.15,14:30:00,47980,48050,47560,47690,28774,10570
2015.09.15,15:00:00,47695,47865,47675,47750,19588,7780
2015.09.15,15:30:00,47750,47775,47570,47695,19593,7614
2015.09.15,16:00:00,47695,47735,47520,47645,19587,7081
2015.09.15,16:30:00,47645,47895,47590,47815,26213,9437
2015.09.15,17:00:00,47810,47845,47665,47725,12215,4337
2015.09.15,17:30:00,47725,47765,47665,47680,6255,1817
2015.09.16,09:00:00,47850,48070,47750,48035,19757,8309
2015.09.16,09:30:00,48030,48245,48010,48125,23720,9018
2015.09.16,10:00:00,48125,48335,48105,48230,24187,9368
2015.09.16,10:30:00,48225,48625,48210,48485,41683,16087
2015.09.16,11:00:00,48490,48650,48390,48475,30982,11766
2015.09.16,11:30:00,48475,48565,48365,48510,24523,9679
2015.09.16,12:00:00,48515,48970,48490,48925,39418,14925
2015.09.16,12:30:00,48935,49050,48810,48890,26746,9992
2015.09.16,13:00:00,48885,48950,48765,48810,15651,5877
2015.09.16,13:30:00,48810,48880,48705,48845,14691,5582
2015.09.16,14:00:00,48845,48900,48555,48610,21670,8398
2015.09.16,14:30:00,48610,48820,48560,48795,18498,6880
2015.09.16,15:00:00,48800,48845,48560,48625,23734,8719
2015.09.16,15:30:00,48620,48865,48585,48820,21004,7498
2015.09.16,16:00:00,48825,49000,48795,48965,24697,8860
2015.09.16,16:30:00,48970,49125,48915,48960,30974,10829
2015.09.16,17:00:00,48960,48975,48855,48925,10816,3391
2015.09.16,17:30:00,48925,48930,48800,48800,7442,2188
2015.09.17,09:00:00,48400,48550,48205,48380,18478,7459
2015.09.17,09:30:00,48375,48585,48265,48415,16832,7124
2015.09.17,10:00:00,48415,48635,48335,48580,31878,12019
2015.09.17,10:30:00,48580,48920,48535,48880,38980,15341
2015.09.17,11:00:00,48890,48970,48705,48820,30735,12454
2015.09.17,11:30:00,48825,48835,48620,48660,20037,7923
2015.09.17,12:00:00,48655,48930,48640,48805,24149,9838
2015.09.17,12:30:00,48805,48895,48745,48860,10351,4125
2015.09.17,13:00:00,48855,48990,48850,48870,11637,4435
2015.09.17,13:30:00,48875,48925,48780,48900,11100,4339
2015.09.17,14:00:00,48890,49155,48890,49145,24313,8729
2015.09.17,14:30:00,49145,49290,49040,49160,25248,9317
2015.09.17,15:00:00,49185,49535,48700,49135,80833,34652
2015.09.17,15:30:00,49140,49790,49050,49580,54875,21668
2015.09.17,16:00:00,49570,49685,48955,49180,43949,18758
2015.09.17,16:30:00,49175,49285,49045,49075,30106,12307
2015.09.17,17:00:00,49070,49070,48800,48935,20330,6833
2015.09.17,17:30:00,48935,49045,48910,49000,5499,1893
2015.09.18,09:00:00,48500,48650,48210,48360,23500,9337
2015.09.18,09:30:00,48365,48445,48250,48345,13817,5790
2015.09.18,10:00:00,48350,48420,48060,48235,34012,13073
2015.09.18,10:30:00,48235,48420,48145,48360,33096,13515
2015.09.18,11:00:00,48365,48620,48320,48520,28834,10660
2015.09.18,11:30:00,48515,48625,48275,48535,26617,9934
2015.09.18,12:00:00,48545,48650,48340,48400,28186,10780
2015.09.18,12:30:00,48400,48570,48315,48440,16194,5887
2015.09.18,13:00:00,48440,48510,48150,48195,19469,6796
2015.09.18,13:30:00,48195,48285,48085,48235,21592,8033
2015.09.18,14:00:00,48240,48310,47950,48005,25924,10094
2015.09.18,14:30:00,48005,48020,47550,47625,36917,12938
2015.09.18,15:00:00,47625,47750,47400,47515,30952,11857
2015.09.18,15:30:00,47515,47605,47410,47580,19266,7714
2015.09.18,16:00:00,47580,47660,47365,47440,23084,8960
2015.09.18,16:30:00,47440,47490,47180,47340,25708,9347
2015.09.18,17:00:00,47340,47575,47265,47435,20045,5917
2015.09.18,17:30:00,47430,47465,47320,47350,6583,2240
2015.09.21,09:00:00,47705,47830,47580,47745,17010,7131
2015.09.21,09:30:00,47745,47795,47130,47235,26161,10959
2015.09.21,10:00:00,47240,47585,47235,47515,25741,10599
2015.09.21,10:30:00,47515,47685,47385,47400,30366,12729
2015.09.21,11:00:00,47405,47575,47370,47440,15734,6505
2015.09.21,11:30:00,47440,47680,47425,47545,21401,8673
2015.09.21,12:00:00,47535,47610,47395,47440,15910,6712
2015.09.21,12:30:00,47440,47460,47235,47290,22460,9088
2015.09.21,13:00:00,47295,47500,47265,47495,18825,7342
2015.09.21,13:30:00,47485,47525,47180,47290,20792,8083
2015.09.21,14:00:00,47290,47345,47140,47220,15294,6154
2015.09.21,14:30:00,47210,47230,46910,46930,28091,10766
2015.09.21,15:00:00,46935,46965,46710,46760,28849,10331
2015.09.21,15:30:00,46760,47035,46675,46950,35164,12751
2015.09.21,16:00:00,46950,47095,46915,46970,19590,7455
2015.09.21,16:30:00,46975,46990,46795,46880,18461,7255
2015.09.21,17:00:00,46880,46960,46755,46935,12072,4058
2015.09.21,17:30:00,46945,47050,46920,47050,5548,1856
2015.09.22,09:00:00,46460,46460,46025,46200,24741,9986
2015.09.22,09:30:00,46205,46265,46005,46215,19724,7770
2015.09.22,10:00:00,46220,46260,45900,45960,31528,12181
2015.09.22,10:30:00,45965,46220,45965,46185,31610,12726
2015.09.22,11:00:00,46190,46300,45790,45845,35316,14064
2015.09.22,11:30:00,45835,45850,45560,45575,33042,13007
2015.09.22,12:00:00,45570,45730,45515,45560,24133,9408
2015.09.22,12:30:00,45565,45790,45535,45680,17195,6994
2015.09.22,13:00:00,45690,45845,45645,45800,15649,5816
2015.09.22,13:30:00,45800,45815,45670,45670,9683,3801
2015.09.22,14:00:00,45680,45775,45665,45740,11270,4388
2015.09.22,14:30:00,45740,45930,45730,45810,20910,7870
2015.09.22,15:00:00,45800,45955,45705,45925,20429,8250
